State Name,county Name,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,San Diego,1/9/2016,61,Moderate,PM2.5,06-073-1019,12
California,San Diego,1/10/2016,64,Moderate,PM2.5,06-073-1019,12
California,San Diego,1/11/2016,66,Moderate,PM2.5,06-073-1019,12
California,San Diego,1/12/2016,60,Moderate,PM2.5,06-073-1019,11
California,San Diego,1/13/2016,69,Moderate,PM2.5,06-073-1019,14
California,San Diego,1/14/2016,79,Moderate,PM2.5,06-073-1019,12
California,San Diego,1/15/2016,65,Moderate,PM2.5,06-073-1014,11
California,San Diego,1/16/2016,68,Moderate,PM2.5,06-073-1014,11
California,San Diego,1/17/2016,77,Moderate,PM2.5,06-073-1014,11
California,San Diego,1/18/2016,65,Moderate,PM2.5,06-073-1014,11
California,San Diego,1/19/2016,54,Moderate,PM2.5,06-073-1014,12
California,San Diego,1/20/2016,59,Moderate,PM2.5,06-073-1014,11
California,San Diego,1/21/2016,61,Moderate,PM2.5,06-073-1008,11
California,San Diego,1/22/2016,64,Moderate,PM2.5,06-073-1010,11
California,San Diego,1/23/2016,68,Moderate,PM2.5,06-073-1019,12
California,San Diego,1/24/2016,57,Moderate,PM2.5,06-073-1010,12
California,San Diego,1/25/2016,66,Moderate,PM2.5,06-073-1019,14
California,San Diego,1/26/2016,71,Moderate,PM2.5,06-073-1011,12
California,San Diego,1/27/2016,78,Moderate,PM2.5,06-073-1011,12
California,San Diego,1/28/2016,66,Moderate,PM2.5,06-073-1019,12
California,San Diego,1/29/2016,88,Moderate,PM2.5,06-073-1019,12
California,San Diego,1/30/2016,72,Moderate,PM2.5,06-073-1019,12
California,San Diego,1/31/2016,42,Good,Ozone,06-073-1016,13
California,San Diego,2/1/2016,53,Moderate,PM2.5,06-073-1019,11
California,San Diego,2/2/2016,53,Moderate,PM2.5,06-073-1019,12
California,San Diego,2/3/2016,58,Moderate,PM2.5,06-073-1019,12
California,San Diego,2/4/2016,59,Moderate,PM2.5,06-073-1011,12
California,San Diego,2/5/2016,93,Moderate,PM2.5,06-073-1011,12
California,San Diego,2/6/2016,56,Moderate,PM2.5,06-073-1011,14
California,San Diego,2/7/2016,74,Moderate,PM2.5,06-073-1011,12
California,San Diego,2/8/2016,59,Moderate,PM2.5,06-073-1011,12
California,San Diego,2/9/2016,55,Moderate,PM2.5,06-073-1019,12
California,San Diego,2/10/2016,58,Moderate,PM2.5,06-073-1019,12
California,San Diego,2/11/2016,64,Moderate,PM2.5,06-073-1014,12
California,San Diego,2/12/2016,100,Moderate,Ozone,06-073-1006,14
California,San Diego,2/13/2016,154,Unhealthy,Ozone,06-073-1006,12
California,San Diego,2/14/2016,115,Unhealthy for Sensitive Groups,Ozone,06-073-1016,12
California,San Diego,2/15/2016,63,Moderate,PM2.5,06-073-1019,12
California,San Diego,2/16/2016,55,Moderate,PM2.5,06-073-1019,12
California,San Diego,2/17/2016,60,Moderate,PM2.5,06-073-1014,12
California,San Diego,2/18/2016,52,Moderate,PM2.5,06-073-1014,14
California,San Diego,2/19/2016,64,Moderate,Ozone,06-073-1011,12
California,San Diego,2/20/2016,64,Moderate,Ozone,06-073-1011,12
California,San Diego,2/21/2016,87,Moderate,Ozone,06-073-1006,12
California,San Diego,2/22/2016,87,Moderate,Ozone,06-073-1006,12
California,San Diego,2/23/2016,68,Moderate,PM2.5,06-073-1019,12
California,San Diego,2/24/2016,50,Good,Ozone,06-073-1011,13
California,San Diego,2/25/2016,68,Moderate,PM2.5,06-073-1019,12
California,San Diego,2/26/2016,93,Moderate,Ozone,06-073-1006,12
California,San Diego,2/27/2016,112,Unhealthy for Sensitive Groups,Ozone,06-073-1006,12
California,San Diego,2/28/2016,115,Unhealthy for Sensitive Groups,Ozone,06-073-1011,12
California,San Diego,2/29/2016,119,Unhealthy for Sensitive Groups,Ozone,06-073-1006,12
California,San Diego,3/1/2016,112,Unhealthy for Sensitive Groups,Ozone,06-073-1006,13
California,San Diego,3/2/2016,85,Moderate,PM2.5,06-073-1019,11
California,San Diego,3/3/2016,70,Moderate,PM2.5,06-073-1014,12
California,San Diego,3/4/2016,58,Moderate,PM2.5,06-073-1014,12
California,San Diego,3/5/2016,49,Good,PM2.5,06-073-1006,12
California,San Diego,3/6/2016,46,Good,Ozone,06-073-1008,12
California,San Diego,3/7/2016,45,Good,Ozone,06-073-1008,14
California,San Diego,3/8/2016,46,Good,Ozone,06-073-1011,12
California,San Diego,3/9/2016,57,Moderate,PM2.5,06-073-1019,12
California,San Diego,3/10/2016,69,Moderate,PM2.5,06-073-1019,12
California,San Diego,3/11/2016,63,Moderate,PM2.5,06-073-1019,12
California,San Diego,3/12/2016,59,Moderate,PM2.5,06-073-1011,12
California,San Diego,3/13/2016,57,Moderate,PM2.5,06-073-1019,14
California,San Diego,3/14/2016,47,Good,Ozone,06-073-1011,12
California,San Diego,3/15/2016,55,Moderate,PM2.5,06-073-1019,12
California,San Diego,3/16/2016,76,Moderate,PM2.5,06-073-1019,12
California,San Diego,3/17/2016,80,Moderate,Ozone,06-073-1011,12
California,San Diego,3/18/2016,84,Moderate,Ozone,06-073-1006,12
California,San Diego,3/19/2016,70,Moderate,NO2,06-073-1008,14
California,San Diego,3/20/2016,66,Moderate,PM2.5,06-073-1014,12
California,San Diego,3/21/2016,57,Moderate,PM2.5,06-073-1014,12
California,San Diego,3/22/2016,54,Moderate,PM2.5,06-073-1011,11
California,San Diego,3/23/2016,58,Moderate,PM2.5,06-073-1011,11
California,San Diego,3/24/2016,64,Moderate,Ozone,06-073-1011,11
California,San Diego,3/25/2016,80,Moderate,Ozone,06-073-1011,13
California,San Diego,3/26/2016,64,Moderate,Ozone,06-073-1011,11
California,San Diego,3/27/2016,71,Moderate,Ozone,06-073-1011,11
California,San Diego,3/28/2016,66,Moderate,PM2.5,06-073-1011,11
California,San Diego,3/29/2016,44,Good,Ozone,06-073-1011,10
California,San Diego,3/30/2016,44,Good,Ozone,06-073-1011,10
California,San Diego,3/31/2016,52,Moderate,PM2.5,06-073-1014,12
California,San Diego,4/1/2016,66,Moderate,PM2.5,06-073-1014,10
California,San Diego,4/2/2016,71,Moderate,Ozone,06-073-1011,10
California,San Diego,4/3/2016,74,Moderate,Ozone,06-073-1011,10
California,San Diego,4/4/2016,87,Moderate,Ozone,06-073-1011,10
California,San Diego,4/5/2016,87,Moderate,Ozone,06-073-1011,10
California,San Diego,4/6/2016,75,Moderate,PM2.5,06-073-1014,13
California,San Diego,4/7/2016,66,Moderate,PM2.5,06-073-1014,10
California,San Diego,4/8/2016,58,Moderate,PM2.5,06-073-1014,11
California,San Diego,4/9/2016,52,Moderate,PM2.5,06-073-1014,11
California,San Diego,4/10/2016,44,Good,Ozone,06-073-1014,11
California,San Diego,4/11/2016,52,Moderate,PM2.5,06-073-1014,10
California,San Diego,4/12/2016,52,Moderate,PM2.5,06-073-1014,13
California,San Diego,4/13/2016,57,Moderate,PM2.5,06-073-1014,11
California,San Diego,4/14/2016,71,Moderate,Ozone,06-073-1011,10
California,San Diego,4/15/2016,71,Moderate,Ozone,06-073-1006,11
California,San Diego,4/16/2016,67,Moderate,Ozone,06-073-1006,11
California,San Diego,4/17/2016,90,Moderate,Ozone,06-073-1008,11
California,San Diego,4/18/2016,101,Unhealthy for Sensitive Groups,Ozone,06-073-1008,13
California,San Diego,4/19/2016,112,Unhealthy for Sensitive Groups,Ozone,06-073-1006,11
California,San Diego,4/20/2016,105,Unhealthy for Sensitive Groups,Ozone,06-073-1011,11
California,San Diego,4/21/2016,87,Moderate,Ozone,06-073-1011,11
California,San Diego,4/22/2016,61,Moderate,Ozone,06-073-1011,11
California,San Diego,4/23/2016,77,Moderate,Ozone,06-073-1011,11
California,San Diego,4/24/2016,93,Moderate,Ozone,06-073-1011,13
California,San Diego,4/25/2016,61,Moderate,PM2.5,06-073-1014,11
California,San Diego,4/26/2016,67,Moderate,Ozone,06-073-1006,11
California,San Diego,4/27/2016,66,Moderate,PM2.5,06-073-1014,11
California,San Diego,4/28/2016,57,Moderate,PM2.5,06-073-1014,11
California,San Diego,4/29/2016,55,Moderate,PM2.5,06-073-1014,11
California,San Diego,4/30/2016,52,Moderate,PM2.5,06-073-1010,13
California,San Diego,5/1/2016,64,Moderate,Ozone,06-073-1011,11
California,San Diego,5/2/2016,80,Moderate,Ozone,06-073-1011,11
California,San Diego,5/3/2016,84,Moderate,Ozone,06-073-1006,11
California,San Diego,5/4/2016,84,Moderate,Ozone,06-073-1011,10
California,San Diego,5/5/2016,48,Good,PM2.5,06-073-1014,11
California,San Diego,5/6/2016,43,Good,Ozone,06-073-1006,13
California,San Diego,5/7/2016,42,Good,Ozone,06-073-1011,11
California,San Diego,5/8/2016,40,Good,Ozone,06-073-1008,11
California,San Diego,5/9/2016,48,Good,PM2.5,06-073-1014,11
California,San Diego,5/10/2016,50,Good,Ozone,06-073-1011,11
California,San Diego,5/11/2016,77,Moderate,Ozone,06-073-1011,11
California,San Diego,5/12/2016,93,Moderate,Ozone,06-073-1011,13
California,San Diego,5/13/2016,80,Moderate,Ozone,06-073-1011,11
California,San Diego,5/14/2016,56,Moderate,PM2.5,06-073-1006,11
California,San Diego,5/15/2016,44,Good,PM2.5,06-073-1006,11
California,San Diego,5/16/2016,47,Good,PM2.5,06-073-1014,10
California,San Diego,5/17/2016,51,Moderate,PM2.5,06-073-1006,10
California,San Diego,5/18/2016,71,Moderate,Ozone,06-073-1006,13
California,San Diego,5/19/2016,84,Moderate,Ozone,06-073-1006,11
California,San Diego,5/20/2016,58,Moderate,Ozone,06-073-1011,11
California,San Diego,5/21/2016,41,Good,Ozone,06-073-1011,11
California,San Diego,5/22/2016,44,Good,Ozone,06-073-1011,11
California,San Diego,5/23/2016,48,Good,PM2.5,06-073-1014,11
California,San Diego,5/24/2016,36,Good,Ozone,06-073-1011,13
California,San Diego,5/25/2016,38,Good,Ozone,06-073-1011,10
California,San Diego,5/26/2016,55,Moderate,PM2.5,06-073-1014,11
California,San Diego,5/27/2016,71,Moderate,Ozone,06-073-1011,11
California,San Diego,5/28/2016,74,Moderate,Ozone,06-073-1011,11
California,San Diego,5/29/2016,50,Good,PM2.5,06-073-1014,11
California,San Diego,5/30/2016,77,Moderate,Ozone,06-073-1011,13
California,San Diego,5/31/2016,90,Moderate,Ozone,06-073-1011,11
California,San Diego,6/1/2016,115,Unhealthy for Sensitive Groups,Ozone,06-073-1011,11
California,San Diego,6/2/2016,147,Unhealthy for Sensitive Groups,Ozone,06-073-1006,11
California,San Diego,6/3/2016,133,Unhealthy for Sensitive Groups,Ozone,06-073-1006,10
California,San Diego,6/4/2016,133,Unhealthy for Sensitive Groups,Ozone,06-073-1006,11
California,San Diego,6/5/2016,84,Moderate,Ozone,06-073-1006,13
California,San Diego,6/6/2016,80,Moderate,Ozone,06-073-1011,10
California,San Diego,6/7/2016,84,Moderate,Ozone,06-073-1011,12
California,San Diego,6/8/2016,108,Unhealthy for Sensitive Groups,Ozone,06-073-1011,13
California,San Diego,6/9/2016,126,Unhealthy for Sensitive Groups,Ozone,06-073-1011,12
California,San Diego,6/10/2016,58,Moderate,Ozone,06-073-1006,12
California,San Diego,6/11/2016,54,Moderate,PM2.5,06-073-1006,14
California,San Diego,6/12/2016,52,Moderate,PM2.5,06-073-1014,12
California,San Diego,6/13/2016,53,Moderate,PM2.5,06-073-1014,12
California,San Diego,6/14/2016,71,Moderate,Ozone,06-073-1011,13
California,San Diego,6/15/2016,74,Moderate,Ozone,06-073-1011,12
California,San Diego,6/16/2016,63,Moderate,PM2.5,06-073-1014,12
California,San Diego,6/17/2016,100,Moderate,Ozone,06-073-1018,14
California,San Diego,6/18/2016,97,Moderate,PM2.5,06-073-1014,12
California,San Diego,6/19/2016,122,Unhealthy for Sensitive Groups,Ozone,06-073-1018,12
California,San Diego,6/20/2016,147,Unhealthy for Sensitive Groups,Ozone,06-073-1006,13
California,San Diego,6/21/2016,80,Moderate,Ozone,06-073-1011,12
California,San Diego,6/22/2016,80,Moderate,Ozone,06-073-1011,13
California,San Diego,6/23/2016,101,Unhealthy for Sensitive Groups,Ozone,06-073-1011,14
California,San Diego,6/24/2016,97,Moderate,Ozone,06-073-1011,12
California,San Diego,6/25/2016,108,Unhealthy for Sensitive Groups,Ozone,06-073-1006,12
California,San Diego,6/26/2016,97,Moderate,Ozone,06-073-1006,13
California,San Diego,6/27/2016,105,Unhealthy for Sensitive Groups,Ozone,06-073-1006,12
California,San Diego,6/28/2016,115,Unhealthy for Sensitive Groups,Ozone,06-073-1006,12
California,San Diego,6/29/2016,140,Unhealthy for Sensitive Groups,Ozone,06-073-1006,14
California,San Diego,6/30/2016,100,Moderate,Ozone,06-073-1006,13
California,San Diego,7/1/2016,90,Moderate,Ozone,06-073-1011,13
California,San Diego,7/2/2016,100,Moderate,Ozone,06-073-1011,13
California,San Diego,7/3/2016,71,Moderate,Ozone,06-073-1011,13
California,San Diego,7/4/2016,84,Moderate,Ozone,06-073-1011,13
California,San Diego,7/5/2016,115,Unhealthy for Sensitive Groups,Ozone,06-073-1011,14
California,San Diego,7/6/2016,90,Moderate,Ozone,06-073-1011,13
California,San Diego,7/7/2016,93,Moderate,Ozone,06-073-1011,13
California,San Diego,7/8/2016,100,Moderate,Ozone,06-073-1011,13
California,San Diego,7/9/2016,77,Moderate,Ozone,06-073-1006,13
California,San Diego,7/10/2016,67,Moderate,Ozone,06-073-1011,13
California,San Diego,7/11/2016,97,Moderate,Ozone,06-073-1011,14
California,San Diego,7/12/2016,93,Moderate,Ozone,06-073-1011,13
California,San Diego,7/13/2016,115,Unhealthy for Sensitive Groups,Ozone,06-073-1006,13
California,San Diego,7/14/2016,122,Unhealthy for Sensitive Groups,Ozone,06-073-1006,13
California,San Diego,7/15/2016,112,Unhealthy for Sensitive Groups,Ozone,06-073-1006,13
California,San Diego,7/16/2016,93,Moderate,Ozone,06-073-1006,13
California,San Diego,7/17/2016,84,Moderate,Ozone,06-073-1006,14
California,San Diego,7/18/2016,87,Moderate,Ozone,06-073-1006,13
California,San Diego,7/19/2016,74,Moderate,Ozone,06-073-1006,13
California,San Diego,7/20/2016,108,Unhealthy for Sensitive Groups,Ozone,06-073-1006,13
California,San Diego,7/21/2016,100,Moderate,Ozone,06-073-1006,13
California,San Diego,7/22/2016,112,Unhealthy for Sensitive Groups,Ozone,06-073-1022,13
California,San Diego,7/23/2016,119,Unhealthy for Sensitive Groups,Ozone,06-073-1006,14
California,San Diego,7/24/2016,84,Moderate,Ozone,06-073-1011,13
California,San Diego,7/25/2016,77,Moderate,Ozone,06-073-1011,13
California,San Diego,7/26/2016,90,Moderate,Ozone,06-073-1011,13
California,San Diego,7/27/2016,87,Moderate,Ozone,06-073-1011,13
California,San Diego,7/28/2016,90,Moderate,Ozone,06-073-1011,13
California,San Diego,7/29/2016,108,Unhealthy for Sensitive Groups,Ozone,06-073-1006,14
California,San Diego,7/30/2016,66,Moderate,PM2.5,06-073-1006,13
California,San Diego,7/31/2016,62,Moderate,PM2.5,06-073-1006,13
California,San Diego,8/1/2016,61,Moderate,Ozone,06-073-1011,13
California,San Diego,8/2/2016,52,Moderate,PM2.5,06-073-1022,13
California,San Diego,8/3/2016,56,Moderate,PM2.5,06-073-1022,13
California,San Diego,8/4/2016,61,Moderate,PM2.5,06-073-1022,14
California,San Diego,8/5/2016,93,Moderate,Ozone,06-073-1011,13
California,San Diego,8/6/2016,93,Moderate,Ozone,06-073-1011,13
California,San Diego,8/7/2016,77,Moderate,Ozone,06-073-1011,13
California,San Diego,8/8/2016,101,Unhealthy for Sensitive Groups,Ozone,06-073-1006,13
California,San Diego,8/9/2016,136,Unhealthy for Sensitive Groups,Ozone,06-073-1011,13
California,San Diego,8/10/2016,136,Unhealthy for Sensitive Groups,Ozone,06-073-1011,14
California,San Diego,8/11/2016,136,Unhealthy for Sensitive Groups,Ozone,06-073-1011,13
California,San Diego,8/12/2016,77,Moderate,Ozone,06-073-1006,12
California,San Diego,8/13/2016,84,Moderate,Ozone,06-073-1006,13
California,San Diego,8/14/2016,71,Moderate,Ozone,06-073-1006,13
California,San Diego,8/15/2016,68,Moderate,PM2.5,06-073-1008,13
California,San Diego,8/16/2016,80,Moderate,Ozone,06-073-1022,14
California,San Diego,8/17/2016,68,Moderate,PM2.5,06-073-1008,12
California,San Diego,8/18/2016,115,Unhealthy for Sensitive Groups,Ozone,06-073-1006,12
California,San Diego,8/19/2016,74,Moderate,Ozone,06-073-1006,12
California,San Diego,8/20/2016,61,Moderate,Ozone,06-073-1006,12
California,San Diego,8/21/2016,60,Moderate,PM2.5,06-073-1008,12
California,San Diego,8/22/2016,61,Moderate,PM2.5,06-073-1022,13
California,San Diego,8/23/2016,80,Moderate,Ozone,06-073-1011,12
California,San Diego,8/24/2016,105,Unhealthy for Sensitive Groups,Ozone,06-073-1011,11
California,San Diego,8/25/2016,90,Moderate,Ozone,06-073-1011,11
California,San Diego,8/26/2016,74,Moderate,Ozone,06-073-1011,11
California,San Diego,8/27/2016,58,Moderate,PM2.5,06-073-1022,11
California,San Diego,8/28/2016,64,Moderate,Ozone,06-073-1006,12
California,San Diego,8/29/2016,122,Unhealthy for Sensitive Groups,Ozone,06-073-1006,11
California,San Diego,8/30/2016,164,Unhealthy,Ozone,06-073-1006,11
California,San Diego,8/31/2016,126,Unhealthy for Sensitive Groups,Ozone,06-073-1006,11
California,San Diego,9/1/2016,87,Moderate,Ozone,06-073-1006,11
California,San Diego,9/2/2016,65,Moderate,PM2.5,06-073-1022,11
California,San Diego,9/3/2016,87,Moderate,Ozone,06-073-1011,12
California,San Diego,9/4/2016,64,Moderate,PM2.5,06-073-1022,11
California,San Diego,9/5/2016,87,Moderate,Ozone,06-073-1011,11
California,San Diego,9/6/2016,77,Moderate,Ozone,06-073-1006,11
California,San Diego,9/7/2016,90,Moderate,Ozone,06-073-1011,11
California,San Diego,9/8/2016,84,Moderate,Ozone,06-073-1011,11
California,San Diego,9/9/2016,90,Moderate,Ozone,06-073-1006,12
California,San Diego,9/10/2016,100,Moderate,Ozone,06-073-1006,11
California,San Diego,9/11/2016,63,Moderate,PM2.5,06-073-1022,11
California,San Diego,9/12/2016,58,Moderate,PM2.5,06-073-1022,11
California,San Diego,9/13/2016,52,Moderate,PM2.5,06-073-1022,11
California,San Diego,9/14/2016,53,Moderate,PM2.5,06-073-1022,11
California,San Diego,9/15/2016,84,Moderate,Ozone,06-073-1006,12
California,San Diego,9/16/2016,77,Moderate,Ozone,06-073-1011,11
California,San Diego,9/17/2016,80,Moderate,Ozone,06-073-1006,11
California,San Diego,9/18/2016,80,Moderate,Ozone,06-073-1006,11
California,San Diego,9/19/2016,74,Moderate,PM2.5,06-073-1014,11
California,San Diego,9/20/2016,66,Moderate,PM2.5,06-073-1008,11
California,San Diego,9/21/2016,65,Moderate,PM2.5,06-073-1008,12
California,San Diego,9/22/2016,69,Moderate,PM2.5,06-073-1008,10
California,San Diego,9/23/2016,77,Moderate,PM2.5,06-073-1014,11
California,San Diego,9/24/2016,108,Unhealthy for Sensitive Groups,Ozone,06-073-1008,11
California,San Diego,9/25/2016,80,Moderate,Ozone,06-073-1001,10
California,San Diego,9/26/2016,59,Moderate,PM2.5,06-073-1008,11
California,San Diego,9/27/2016,62,Moderate,PM2.5,06-073-1008,11
California,San Diego,9/28/2016,71,Moderate,Ozone,06-073-1006,11
California,San Diego,9/29/2016,74,Moderate,Ozone,06-073-1006,11
California,San Diego,9/30/2016,61,Moderate,PM2.5,06-073-1008,11
California,San Diego,10/1/2016,64,Moderate,PM2.5,06-073-1008,11
California,San Diego,10/2/2016,62,Moderate,PM2.5,06-073-1008,11
California,San Diego,10/3/2016,59,Moderate,PM2.5,06-073-1008,11
California,San Diego,10/4/2016,56,Moderate,PM2.5,06-073-1008,11
California,San Diego,10/5/2016,67,Moderate,Ozone,06-073-1011,11
California,San Diego,10/6/2016,97,Moderate,Ozone,06-073-1006,11
California,San Diego,10/7/2016,105,Unhealthy for Sensitive Groups,Ozone,06-073-1008,11
California,San Diego,10/8/2016,100,Moderate,Ozone,06-073-1008,11
California,San Diego,10/9/2016,101,Unhealthy for Sensitive Groups,Ozone,06-073-1016,12
California,San Diego,10/10/2016,67,Moderate,Ozone,06-073-1006,11
California,San Diego,10/11/2016,52,Moderate,PM2.5,06-073-1022,11
California,San Diego,10/12/2016,52,Moderate,PM2.5,06-073-1022,11
California,San Diego,10/13/2016,56,Moderate,PM2.5,06-073-1014,11
California,San Diego,10/14/2016,61,Moderate,Ozone,06-073-1008,11
California,San Diego,10/15/2016,58,Moderate,PM2.5,06-073-1022,12
California,San Diego,10/16/2016,35,Good,PM2.5,06-073-1022,11
California,San Diego,10/17/2016,40,Good,Ozone,06-073-1011,11
California,San Diego,10/18/2016,50,Good,Ozone,06-073-1011,11
California,San Diego,10/19/2016,74,Moderate,Ozone,06-073-1016,11
California,San Diego,10/20/2016,71,Moderate,NO2,06-073-1010,11
California,San Diego,10/21/2016,74,Moderate,Ozone,06-073-1006,12
California,San Diego,10/22/2016,64,Moderate,Ozone,06-073-1006,11
California,San Diego,10/23/2016,66,Moderate,PM2.5,06-073-1014,11
California,San Diego,10/24/2016,71,Moderate,PM2.5,06-073-1014,11
California,San Diego,10/25/2016,57,Moderate,PM2.5,06-073-1008,10
California,San Diego,10/26/2016,65,Moderate,PM2.5,06-073-1014,10
California,San Diego,10/27/2016,70,Moderate,PM2.5,06-073-1014,11
California,San Diego,10/28/2016,65,Moderate,PM2.5,06-073-1014,10
California,San Diego,10/29/2016,61,Moderate,PM2.5,06-073-1014,10
